student_id,course_code,course_name,total_score,pass_status,course_category,course_description
DH52200670,GS49005,Thí nghiệm Vật lý_Phần 2,7.0,Đạt,Kiến thức giáo dục đại cương,"Thí nghiệm về điện trường, từ trường, cảm ứng điện từ, quang điện, giao thoa, nhiễu xạ, phân cực ánh sáng."
DH52200670,GS93003,Giáo dục thể chất 3,8.0,Đạt,Kiến thức giáo dục chuyên biệt,"Lý thuyết: Nguồn gốc, phát triển bóng rổ; tác dụng của bóng rổ; luật, thiết bị, tổ chức thi đấu. Thực hành: Kỹ thuật cơ bản, chiến thuật, thực tập thi đấu và trọng tài."
DH52200670,GS19003,Tiếng Anh 3,8.0,Đạt,Kiến thức giáo dục đại cương,"Trình độ trung cấp: sức khỏe, thi đấu, giao thông, phiêu lưu, môi trường, các giai đoạn cuộc đời."
DH52200670,CS09005,Nhập môn cấu trúc dữ liệu,3.0,X,Kiến thức giáo dục chuyên nghiệp ,"chuỗi, danh sách, hàng, chồng, cây nhị phân, thuật toán sắp xếp, tìm kiếm."
DH52200670,GS93004,Giáo dục thể chất 4,7.0,Đạt,Kiến thức giáo dục chuyên biệt,"Lý thuyết: Chiến thuật, phòng tránh chấn thương, sơ cứu trong TDTT. Thực hành: Kỹ thuật và chiến thuật bóng rổ nâng cao, thực tập thi đấu."
DH52200670,GS29001,Pháp luật Việt Nam đại cương,6.0,Đạt,Kiến thức giáo dục đại cương,"Khái niệm cơ bản về nhà nước và pháp luật; bộ máy nhà nước CHXHCNVN; các ngành luật: Hiến pháp, Hình sự, Dân sự, Lao động, Hôn nhân & Gia đình."
DH52200670,CS09006,Tổ chức cấu trúc máy tính,7.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"kiến trúc máy tính, tập lệnh, bộ xử lý, bộ nhớ, thiết bị ngoại vi."
DH52200670,CS03003,Kỹ thuật lập trình,5.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Lập trình cấu trúc: rẽ nhánh, lặp, chương trình con, tập tin; thiết kế thuật toán, giải bài toán thực tế."
DH52200670,GS33003,Toán A3 (Đại số tuyến tính),6.0,Đạt,Kiến thức giáo dục đại cương,"Trang bị kiến thức cơ bản của giải tích toán học. Ma trận, hệ phương trình tuyến tính, định thức; không gian vectơ, ánh xạ tuyến tính."
DH52200670,CS09007,Thực hành Nhập môn cấu trúc dữ liệu,4.0,X,Kiến thức giáo dục chuyên nghiệp ,"Khai báo, thao tác trên cấu trúc dữ liệu, giải bài tập lập trình."
DH52200670,CS03004,Thực hành Kỹ thuật lập trình,4.0,X,Kiến thức giáo dục chuyên nghiệp ,Thực hành các kỹ thuật lập trình cấu trúc.
DH52200670,GS79007,Chủ nghĩa xã hội khoa học,7.0,Đạt,Kiến thức giáo dục đại cương,"Các quy luật khách quan của cách mạng XHCN; quá trình hình thành, phát triển và nội dung cơ bản của CNXHKH."
DH52200670,CS09008,Thực hành Tổ chức cấu trúc máy tính,8.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Lắp ráp máy tính, cài đặt hệ điều hành, xử lý sự cố phần cứng."
DH52200670,CS03005,Toán tin học,5.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Logic, tập hợp, ánh xạ, phép đếm, tổ hợp, hệ thức đệ quy, quan hệ."
DH52200670,CS03008,Cơ sở dữ liệu,8.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Thực hành Cơ sở dữ liệu; môn học sau: Lập trình ứng dụng CSDL, Quản trị CSDL; cung cấp kiến thức về mô hình ER, mô hình quan hệ, chuẩn hóa, SQL; thiết kế và phân tích hệ thống thông tin."
DH52200670,CS03012,Thực hành Hệ điều hành,9.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Khảo sát Windows và Linux, quản lý ứng dụng, người dùng, thiết bị; cài đặt đa hệ điều hành, lập trình batch file."
DH52200670,GS79008,Lịch sử Đảng Cộng sản Việt Nam,5.0,Đạt,Kiến thức giáo dục đại cương,Sự ra đời và vai trò lãnh đạo của Đảng qua các giai đoạn lịch sử (1930–2018); bài học kinh nghiệm và vận dụng thực tiễn.
DH52200670,CS03010,Thực hành Cấu trúc dữ liệu và thuật giải,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Biểu diễn và hiện thực cấu trúc dữ liệu như bảng băm, cây nhị phân, đồ thị; áp dụng các giải thuật tương ứng để thao tác trên các cấu trúc này."
DH52200670,CS09001,Nhập môn lập trình,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Ngôn ngữ C++/C#, kiểu dữ liệu, lệnh điều khiển, cấu trúc chương trình; môn học song hành: Thực hành Nhập môn lập trình."
DH52200670,CS03007,Cấu trúc dữ liệu và thuật giải,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Môn học trước: Nhập môn cấu trúc dữ liệu; môn học song hành: Thực hành Cấu trúc dữ liệu và thuật giải; cung cấp kiến thức về bảng băm, đồ thị, cây AVL, cây đỏ-đen, B-tree; xây dựng cấu trúc dữ liệu phù hợp và ứng dụng giải thuật để giải quyết bài toán."
DH52200670,CS03011,Thực hành Cơ sở dữ liệu,8.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Cài đặt SQL Server, thực hành truy vấn SQL, xây dựng và điều khiển dữ liệu."
DH52200670,GS19004,Tiếng Anh 4,7.0,Đạt,Kiến thức giáo dục đại cương,"Trình độ trung cấp: công việc, công nghệ, du lịch, sản phẩm, lịch sử, thiên nhiên."
DH52200670,CS03009,Hệ điều hành,7.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"kiến trúc hệ điều hành, quản lý tiến trình, bộ nhớ, hệ thống file; giới thiệu hệ điều hành mã nguồn mở Linux."
DH52200670,CS03047,Nhập môn công tác kỹ sư,9.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Kỹ năng ghi chép, tổ chức công việc, giao tiếp, thuyết trình, viết báo cáo, làm việc nhóm, viết CV, trích dẫn tài liệu theo APA."
DH52200670,MI03002,Giáo dục quốc phòng (ĐH),6.9,Đạt,Kiến thức giáo dục chuyên biệt,"Trang bị kiến thức về quan điểm, đường lối và chủ trương của Đảng và Nhà nước về công tác quốc phòng trong giai đoạn mới."
DH52200670,CS03016,Thực hành Lập trình hướng đối tượng,5.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Hiện thực các kỹ thuật OOP, sử dụng Controls, Forms, xây dựng ứng dụng đơn giản."
DH52200670,CS09009,Mạng máy tính,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"mô hình TCP/IP, định tuyến, quản lý luồng, ứng dụng mạng (DNS, email, FTP, VoIP)."
DH52200670,CS03014,Đồ án tin học,9.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Viết chương trình giải bài toán tin học, phân tích, thiết kế, lập trình; làm quen với nghiên cứu và làm việc nhóm."
DH52200670,CS03026,Mã hóa ứng dụng,8.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Mật mã hiện đại: mã hóa đối xứng, bất đối xứng, hàm băm; ứng dụng trong SSL, xác thực thông điệp, chữ ký điện tử."
DH52200670,CS03004,Thực hành Kỹ thuật lập trình,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,Thực hành các kỹ thuật lập trình cấu trúc.
DH52200670,CS03022,Quản lý dự án,7.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Khái niệm dự án, cấu trúc tổ chức, lập kế hoạch, tiến độ, kiểm soát; công cụ quản lý dự án, yếu tố ảnh hưởng đến thành công."
DH52200670,GS79009,Tư tưởng Hồ Chí Minh,6.0,Đạt,Kiến thức giáo dục đại cương,"Tư tưởng về độc lập dân tộc, CNXH, Đảng, nhà nước, văn hóa, đạo đức, con người."
DH52200670,CS03015,Lập trình hướng đối tượng,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"cung cấp khái niệm lớp, đối tượng, kế thừa, đa hình, giao diện đồ họa; lập trình C# trên Windows Forms."
DH52200752,GS19005,Tiếng Anh đầu khóa,1.0,X,Kiến thức giáo dục đại cương,
DH52200752,GS59001,Tin học đại cương,7.0,Đạt,Kiến thức giáo dục đại cương,"Cung cấp kiến thức tổng quan về máy tính, hệ thống số, biểu diễn thông tin; giới thiệu hệ điều hành Windows XP, Internet, MS Word, Excel, PowerPoint; chú trọng kỹ năng sử dụng máy tính cơ bản cho sinh viên các ngành."
DH52200752,GS43001,Vật lý 1,10.0,Đạt,Kiến thức giáo dục đại cương,"Cơ học: động học, động lực học, định luật bảo toàn, cơ vật rắn, cơ chất lưu; nhiệt học: khí lý tưởng, nguyên lý nhiệt động học thứ nhất và thứ hai, khí thực."
DH52200752,GS33001,"Toán A1 (Hàm 1 biến, chuỗi)",7.0,Đạt,Kiến thức giáo dục đại cương,Trang bị kiến thức cơ bản của giải tích toán học. Vi phân và tích phân hàm một biến; lý thuyết chuỗi; phương trình vi phân cơ bản.
DH52200752,GS59002,Thực hành Tin học đại cương,10.0,Đạt,Kiến thức giáo dục đại cương,"Thực hành sử dụng hệ điều hành Windows; soạn thảo văn bản, bảng tính, trình chiếu; sử dụng Internet, email, web, chat, FTP."
DH52200752,GS19001,Tiếng Anh 1,4.0,X,Kiến thức giáo dục đại cương,"Trình độ sơ cấp: nghe, nói, đọc, viết; chủ đề: con người, nơi chốn, đồ vật, số đếm, quốc gia, thời gian rảnh, thức ăn, tiền tệ."
DH52200752,GS49004,Thí nghiệm Vật lý_Phần 1,6.0,Đạt,Kiến thức giáo dục đại cương,"Thí nghiệm về động học, động lực học, định luật bảo toàn, dao động, khí lý tưởng, nhiệt động lực học."
DH52200752,CS03002,Thí nghiệm Kỹ thuật số,7.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Thực hành vi mạch số TTL, CMOS; lắp ráp, kiểm tra mạch số, chuẩn bị cho các chuyên đề tự chọn."
DH52200752,GS33002,"Toán A2 (Hàm nhiều biến, giải tích vec tơ)",8.0,Đạt,Kiến thức giáo dục đại cương,"Trang bị kiến thức cơ bản của giải tích toán học. Vi phân hàm nhiều biến; tích phân bội, tích phân đường và mặt; giải tích vectơ và lý thuyết trường."
DH52200752,GS79006,Kinh tế chính trị Mác - Lênin,8.0,textKQ,Kiến thức giáo dục đại cương,Quy luật kinh tế của chủ nghĩa tư bản; vận dụng vào xây dựng kinh tế thị trường định hướng XHCN.
DH52200752,CS09002,Thực hành Nhập môn lập trình,4.0,X,Kiến thức giáo dục chuyên nghiệp ,"Soạn thảo, biên dịch, sửa lỗi chương trình; lập trình trực tiếp trên máy với C++/C#."
DH52200752,GS49005,Thí nghiệm Vật lý_Phần 2,7.0,textKQ,Kiến thức giáo dục đại cương,"Thí nghiệm về điện trường, từ trường, cảm ứng điện từ, quang điện, giao thoa, nhiễu xạ, phân cực ánh sáng."
DH52200752,GS99002,Giáo dục thể chất 2,8.0,textKQ,Kiến thức giáo dục chuyên biệt,"Lý thuyết: Lịch sử bóng chuyền, luật thi đấu, phương pháp tổ chức thi đấu và trọng tài. Thực hành: Kỹ thuật cơ bản bóng chuyền (tư thế, di chuyển, đệm, chuyền, phát, đập bóng)."
DH52200752,CS03001,Kỹ thuật số,7.0,textKQ,Kiến thức giáo dục chuyên nghiệp ,"Hệ thống số đếm, mã hóa, hàm logic, cổng logic; flip-flop, mạch tổ hợp và mạch tuần tự."
DH52200752,GS19002,Tiếng Anh 2,4.0,X,Kiến thức giáo dục đại cương,"Trình độ sơ cấp: mở rộng chủ đề về du lịch, ngoại hình, phim ảnh, nghệ thuật, công nghệ, môi trường."
DH52200752,GS79005,Triết học Mác - Lênin,7.0,Đạt,Kiến thức giáo dục đại cương,"Chủ nghĩa duy vật biện chứng, duy vật lịch sử; nhận thức luận, hình thái kinh tế – xã hội, giai cấp, nhà nước, cách mạng."
DH52200752,CS09001,Nhập môn lập trình,5.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Ngôn ngữ C++/C#, kiểu dữ liệu, lệnh điều khiển, cấu trúc chương trình; môn học song hành: Thực hành Nhập môn lập trình."
DH52200752,GS43002,Vật lý 2,8.0,Đạt,Kiến thức giáo dục đại cương,"Trường điện, trường từ, cảm ứng điện từ, phương trình Maxwell; quang học sóng: giao thoa, nhiễu xạ, phân cực và ứng dụng."
DH52200752,GS99001,Giáo dục thể chất 1,7.0,Đạt,Kiến thức giáo dục chuyên biệt,"Lý thuyết: Quan điểm, đường lối TDTT; mục đích, nhiệm vụ và yêu cầu của GDTC; nguyên tắc và phương pháp tập luyện. Thực hành: Kỹ năng vận động, thể lực chung với môn điền kinh (chạy cự ly trung bình: nam 1500m, nữ 800m) và thể dục (đội hình, đội ngũ, bài tập phát triển chung)."
DH52200752,CS03005,Toán tin học,7.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Logic, tập hợp, ánh xạ, phép đếm, tổ hợp, hệ thức đệ quy, quan hệ."
DH52200752,CS09008,Thực hành Tổ chức cấu trúc máy tính,6.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Lắp ráp máy tính, cài đặt hệ điều hành, xử lý sự cố phần cứng."
DH52200752,GS79007,Chủ nghĩa xã hội khoa học,8.0,Đạt,Kiến thức giáo dục đại cương,"Các quy luật khách quan của cách mạng XHCN; quá trình hình thành, phát triển và nội dung cơ bản của CNXHKH."
DH52200752,CS03003,Kỹ thuật lập trình,5.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"Lập trình cấu trúc: rẽ nhánh, lặp, chương trình con, tập tin; thiết kế thuật toán, giải bài toán thực tế."
DH52200752,CS09006,Tổ chức cấu trúc máy tính,8.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"kiến trúc máy tính, tập lệnh, bộ xử lý, bộ nhớ, thiết bị ngoại vi."
DH52200752,GS29001,Pháp luật Việt Nam đại cương,6.0,Đạt,Kiến thức giáo dục đại cương,"Khái niệm cơ bản về nhà nước và pháp luật; bộ máy nhà nước CHXHCNVN; các ngành luật: Hiến pháp, Hình sự, Dân sự, Lao động, Hôn nhân & Gia đình."
DH52200752,GS93004,Giáo dục thể chất 4,6.0,Đạt,Kiến thức giáo dục chuyên biệt,"Lý thuyết: Chiến thuật, phòng tránh chấn thương, sơ cứu trong TDTT. Thực hành: Kỹ thuật và chiến thuật bóng rổ nâng cao, thực tập thi đấu."
DH52200752,CS09005,Nhập môn cấu trúc dữ liệu,5.0,Đạt,Kiến thức giáo dục chuyên nghiệp ,"chuỗi, danh sách, hàng, chồng, cây nhị phân, thuật toán sắp xếp, tìm kiếm."
DH52200752,GS19003,Tiếng Anh 3,6.0,Đạt,Kiến thức giáo dục đại cương,"Trình độ trung cấp: sức khỏe, thi đấu, giao thông, phiêu lưu, môi trường, các giai đoạn cuộc đời."
DH52200752,GS93003,Giáo dục thể chất 3,8.0,Đạt,Kiến thức giáo dục chuyên biệt,"Lý thuyết: Nguồn gốc, phát triển bóng rổ; tác dụng của bóng rổ; luật, thiết bị, tổ chức thi đấu. Thực hành: Kỹ thuật cơ bản, chiến thuật, thực tập thi đấu và trọng tài."
DH52200752,CS03004,Thực hành Kỹ thuật lập trình,4.0,X,Kiến thức giáo dục chuyên nghiệp ,Thực hành các kỹ thuật lập trình cấu trúc.
